,id_x,object_id_x,degree_type,subject,institution,graduated_at,object_id_numeric,id_y,funding_round_id,object_id_y,funded_at,funding_round_type,funding_round_code,raised_amount_usd,pre_money_valuation_usd,post_money_valuation_usd,participants,is_first_round,is_last_round
2661,10884,p:79598,BS,Entrepreneurship,University of Oregon,1998-01-01,79598,55428,55428,c:79598,2011-02-09,venture,partial,300000.0,0.0,0.0,0,0,1
2662,10890,p:79681,PhD,Economics - Marketing,University of Milano-Bicocca,2008-01-01,79681,23692,23692,c:79681,2011-06-20,venture,unattributed,2500000.0,0.0,0.0,0,0,1
2663,10891,p:79681,MS,Economics - Management,University of Milano-Bicocca,2006-01-01,79681,23692,23692,c:79681,2011-06-20,venture,unattributed,2500000.0,0.0,0.0,0,0,1
2664,10921,p:43456,Diploma,Business Administration,Ludwig-Maximilians-University Munich,2008-01-01,43456,12822,12822,c:43456,2007-08-27,series-c+,c,8000000.0,0.0,0.0,1,1,1
2665,10932,p:63792,BS,Computer Science,Georgia Institite of Technology,2006-01-01,63792,24301,24301,c:63792,2011-06-13,angel,seed,168000.0,0.0,0.0,2,1,1
2666,10937,p:80039,MBA,Supply Chain Management,North Carolina State University,2007-01-01,80039,23767,23767,c:80039,2010-07-01,angel,angel,200000.0,0.0,0.0,1,1,1
2667,10946,p:77498,MBA,Business,INSEAD,2000-01-01,77498,23224,23224,c:77498,2011-01-15,angel,seed,10000.0,0.0,0.0,0,1,1
2668,10947,p:77498,BS,Information Systems,Ben Gurion University,1996-01-01,77498,23224,23224,c:77498,2011-01-15,angel,seed,10000.0,0.0,0.0,0,1,1
2669,10980,p:80347,MS,Mechanical Engineering,Massachusetts Institute of Technology (MIT),1998-01-01,80347,23847,23847,c:80347,2011-03-29,angel,seed,25000.0,0.0,0.0,0,1,1
2670,10987,p:80400,BS,Computer Science,University College Dublin,1991-01-01,80400,23829,23829,c:80400,2011-01-15,angel,seed,120000.0,0.0,0.0,1,1,1
2671,10988,p:80400,PhD,Computer Science,Trinity College Dublin,1996-01-01,80400,23829,23829,c:80400,2011-01-15,angel,seed,120000.0,0.0,0.0,1,1,1
2672,10993,p:80435,ME,Engineering,University of Cambridge,2002-01-01,80435,45122,45122,c:80435,2012-06-21,venture,partial,10100112.0,0.0,0.0,0,0,0
2673,11016,p:80625,USA High School Diploma,,Henry Sibley High School,2006-01-01,80625,32280,32280,c:80625,2008-05-12,series-a,a,435000.0,0.0,0.0,1,0,1
2674,11016,p:80625,USA High School Diploma,,Henry Sibley High School,2006-01-01,80625,32284,32284,c:80625,2010-01-01,venture,unattributed,1250000.0,0.0,0.0,1,1,0
2675,11017,p:80625,PSEO,,Inver Hills Community College,2006-01-01,80625,32280,32280,c:80625,2008-05-12,series-a,a,435000.0,0.0,0.0,1,0,1
2676,11017,p:80625,PSEO,,Inver Hills Community College,2006-01-01,80625,32284,32284,c:80625,2010-01-01,venture,unattributed,1250000.0,0.0,0.0,1,1,0
2677,11018,p:80625,"BA, Entrepreneurship",Entrepreneurship,University of St. Thomas,2010-01-01,80625,32280,32280,c:80625,2008-05-12,series-a,a,435000.0,0.0,0.0,1,0,1
2678,11018,p:80625,"BA, Entrepreneurship",Entrepreneurship,University of St. Thomas,2010-01-01,80625,32284,32284,c:80625,2010-01-01,venture,unattributed,1250000.0,0.0,0.0,1,1,0
2679,11035,p:80799,BS,Electrical and Electronics Engineer,Yeditepe University,2011-01-01,80799,23924,23924,c:80799,2011-04-14,angel,angel,250000.0,0.0,0.0,0,0,1
2680,11035,p:80799,BS,Electrical and Electronics Engineer,Yeditepe University,2011-01-01,80799,33547,33547,c:80799,2012-02-07,angel,seed,1000000.0,0.0,0.0,0,1,0
2681,11039,p:80818,BA,History,University of Minnesota,1979-01-01,80818,23929,23929,c:80818,2011-06-30,venture,unattributed,1811765.0,0.0,0.0,0,1,1
2682,11044,p:43,MS,Software Engineering,The University of Calgary,2005-01-01,43,35,35,c:43,2007-06-01,angel,seed,1000000.0,0.0,0.0,2,1,1
2683,11060,p:8005,,Business,Bucknell University,2008-01-01,8005,2877,2877,c:8005,2008-01-02,series-a,a,4500000.0,0.0,0.0,1,0,1
2684,11060,p:8005,,Business,Bucknell University,2008-01-01,8005,10321,10321,c:8005,2008-01-02,series-a,a,4500000.0,0.0,0.0,1,0,1
2685,11060,p:8005,,Business,Bucknell University,2008-01-01,8005,10962,10962,c:8005,2008-11-01,series-b,b,0.0,0.0,0.0,3,1,0
2686,11061,p:79811,BS,Graphic Design / Web Architecture,Troy University,2011-01-01,79811,23726,23726,c:79811,2011-06-21,venture,unattributed,0.0,0.0,0.0,1,1,1
2687,11062,p:80923,MBA,"Marketing, Finance",University of Toronto,1998-01-01,80923,26420,26420,c:80923,2011-11-08,series-a,seed,4000000.0,0.0,0.0,0,0,1
2688,11062,p:80923,MBA,"Marketing, Finance",University of Toronto,1998-01-01,80923,39612,39612,c:80923,2013-06-09,crowdfunding,crowd,1565113.0,0.0,0.0,0,0,0
2689,11062,p:80923,MBA,"Marketing, Finance",University of Toronto,1998-01-01,80923,54465,54465,c:80923,2013-11-12,series-a,a,10500000.0,0.0,0.0,6,1,0
2690,11101,p:81185,BENG,Computer Systems Engineering,UMIST,2003-01-01,81185,23987,23987,c:81185,2011-07-05,series-a,a,5000000.0,0.0,0.0,1,1,0
2691,11101,p:81185,BENG,Computer Systems Engineering,UMIST,2003-01-01,81185,43782,43782,c:81185,2011-04-05,angel,seed,0.0,0.0,0.0,1,0,1
2692,11102,p:81186,2:1,Computer Information Systems,University of Bath,2005-01-01,81186,23990,23990,c:81186,2011-07-05,venture,unattributed,0.0,0.0,0.0,1,0,1
2693,11120,p:81291,BTECH,Information Technology,Christian,2005-01-01,81291,25368,25368,c:81291,2011-09-01,series-a,seed,1500000.0,0.0,0.0,9,0,1
2694,11120,p:81291,BTECH,Information Technology,Christian,2005-01-01,81291,33231,33231,c:81291,2012-10-16,series-a,a,7499700.0,0.0,0.0,9,0,0
2695,11120,p:81291,BTECH,Information Technology,Christian,2005-01-01,81291,52422,52422,c:81291,2013-10-22,series-b,b,15000000.0,0.0,0.0,5,1,0
2696,11131,p:81339,BA,Political Science,University of Western Ontario,2003-01-01,81339,38357,38357,c:81339,2013-05-13,angel,convertible,699586.0,0.0,0.0,0,0,0
2697,11131,p:81339,BA,Political Science,University of Western Ontario,2003-01-01,81339,41513,41513,c:81339,2012-12-26,venture,unattributed,2000000.0,0.0,0.0,0,0,0
2698,11131,p:81339,BA,Political Science,University of Western Ontario,2003-01-01,81339,41580,41580,c:81339,2013-07-02,venture,unattributed,7000000.0,0.0,0.0,0,1,0
2699,11136,p:62957,Computer Science,,Università  degli Studi di Milano,1993-01-01,62957,20321,20321,c:62957,2010-11-22,venture,unattributed,1000000.0,0.0,0.0,1,1,1
2700,11173,p:57670,BS,Business Administration,University of Kansas,2001-01-01,57670,22418,22418,c:57670,2011-04-12,angel,seed,350000.0,0.0,0.0,2,1,1
2701,11174,p:57670,BS,Accounting,University of Kansas,2001-01-01,57670,22418,22418,c:57670,2011-04-12,angel,seed,350000.0,0.0,0.0,2,1,1
2702,11185,p:81817,MS,Geoinformatics,"Royal Institute of Technology, Stockholm, Sweden",2008-01-01,81817,24105,24105,c:81817,2011-06-11,angel,angel,1200000.0,0.0,0.0,1,0,1
2703,11185,p:81817,MS,Geoinformatics,"Royal Institute of Technology, Stockholm, Sweden",2008-01-01,81817,44499,44499,c:81817,2012-07-20,other,debt_round,150000.0,0.0,0.0,0,1,0
2704,11190,p:80770,BA,Biology,Pomona College,1999-01-01,80770,31479,31479,c:80770,2012-07-24,series-a,a,1500000.0,0.0,0.0,1,1,1
2705,11191,p:80770,MDes,Interaction Design,Carnegie Mellon University,2004-01-01,80770,31479,31479,c:80770,2012-07-24,series-a,a,1500000.0,0.0,0.0,1,1,1
2706,11194,p:55011,BS,Applied Economics,The Wharton School of the University of Pennsylvania,1992-01-01,55011,17969,17969,c:55011,2008-08-01,series-a,angel,2102490.0,0.0,0.0,1,0,1
2707,11194,p:55011,BS,Applied Economics,The Wharton School of the University of Pennsylvania,1992-01-01,55011,17970,17970,c:55011,2008-08-01,angel,seed,389350.0,0.0,0.0,1,0,1
2708,11194,p:55011,BS,Applied Economics,The Wharton School of the University of Pennsylvania,1992-01-01,55011,17971,17971,c:55011,2009-04-01,angel,angel,1324600.0,0.0,0.0,0,0,0
2709,11194,p:55011,BS,Applied Economics,The Wharton School of the University of Pennsylvania,1992-01-01,55011,17972,17972,c:55011,2009-04-01,angel,seed,397380.0,0.0,0.0,0,0,0
2710,11194,p:55011,BS,Applied Economics,The Wharton School of the University of Pennsylvania,1992-01-01,55011,17973,17973,c:55011,2009-12-01,series-a,angel,2411840.0,0.0,0.0,1,0,0
2711,11194,p:55011,BS,Applied Economics,The Wharton School of the University of Pennsylvania,1992-01-01,55011,17974,17974,c:55011,2009-12-01,angel,seed,452220.0,0.0,0.0,1,0,0
2712,11194,p:55011,BS,Applied Economics,The Wharton School of the University of Pennsylvania,1992-01-01,55011,17975,17975,c:55011,2010-07-01,angel,seed,246560.0,0.0,0.0,1,0,0
2713,11194,p:55011,BS,Applied Economics,The Wharton School of the University of Pennsylvania,1992-01-01,55011,19839,19839,c:55011,2010-11-03,series-a,a,2802800.0,0.0,0.0,1,0,0
2714,11194,p:55011,BS,Applied Economics,The Wharton School of the University of Pennsylvania,1992-01-01,55011,28982,28982,c:55011,2012-03-28,venture,unattributed,8002200.0,0.0,0.0,0,1,0
2715,11211,p:58240,,Ingeniería Técnica de Sistemas Informáticos,Universidad Pontificia de Salamanca,1999-01-01,58240,18810,18810,c:58240,2005-02-24,series-b,b,11700000.0,0.0,0.0,4,1,1
2716,11214,p:82071,MBA,,Tel Aviv University,2009-01-01,82071,24167,24167,c:82071,2011-07-14,series-c+,d,5200000.0,0.0,0.0,1,1,1
2717,11224,p:54085,MBA,,Macquarie Graduate School,1997-01-01,54085,17648,17648,c:54085,2005-08-02,series-b,b,2500000.0,0.0,0.0,2,1,1
2718,11230,p:82201,BA,Economics,American University,2002-01-01,82201,24191,24191,c:82201,2011-07-08,other,debt_round,20000.0,0.0,0.0,1,1,1
2719,11231,p:82201,BA,International Relations,American University,2002-01-01,82201,24191,24191,c:82201,2011-07-08,other,debt_round,20000.0,0.0,0.0,1,1,1
2720,11232,p:82201,MA,International Development,American University,2002-01-01,82201,24191,24191,c:82201,2011-07-08,other,debt_round,20000.0,0.0,0.0,1,1,1
2721,11233,p:82218,MS,Business administration,Stockholm School of Economics,1994-01-01,82218,24198,24198,c:82218,2011-07-14,venture,unattributed,0.0,0.0,0.0,1,1,1
2722,11234,p:82218,Master of law,Law,University of Stockholm,1994-01-01,82218,24198,24198,c:82218,2011-07-14,venture,unattributed,0.0,0.0,0.0,1,1,1
2723,11250,p:43775,BS,Game Development,DePaul University,2008-01-01,43775,12981,12981,c:43775,2007-05-15,series-a,a,15000000.0,0.0,0.0,3,1,0
2724,11250,p:43775,BS,Game Development,DePaul University,2008-01-01,43775,15108,15108,c:43775,2006-03-01,venture,unattributed,1000000.0,0.0,0.0,2,0,1
2725,11262,p:82506,BS Business Administration,Business Administration - Finance,University of Pittsburgh,1998-01-01,82506,24232,24232,c:82506,2011-01-20,angel,seed,500000.0,0.0,0.0,0,0,1
2726,11262,p:82506,BS Business Administration,Business Administration - Finance,University of Pittsburgh,1998-01-01,82506,35176,35176,c:82506,2013-01-31,angel,seed,500000.0,0.0,0.0,2,1,0
2727,11274,p:82574,BBA,Business Management,George Washington University,2003-01-01,82574,29499,29499,c:82574,2009-08-01,angel,seed,0.0,0.0,0.0,1,1,1
2728,11301,p:82418,BA,Government & Spanish,Dartmouth College,2004-01-01,82418,46105,46105,c:82418,2013-08-20,series-a,seed,2500000.0,0.0,0.0,1,1,1
2729,11321,p:173,BA,Physics and Philosophy,Yale University,2005-01-01,173,149,149,c:173,2005-12-01,series-a,a,3500000.0,9000000.0,0.0,2,0,0
2730,11321,p:173,BA,Physics and Philosophy,Yale University,2005-01-01,173,150,150,c:173,2007-01-01,series-b,b,9000000.0,0.0,0.0,1,0,0
2731,11321,p:173,BA,Physics and Philosophy,Yale University,2005-01-01,173,8705,8705,c:173,2005-10-01,series-a,seed,5000000.0,0.0,0.0,1,0,1
2732,11322,p:175,BS,Computer Science,Yale University,2005-01-01,175,160,160,c:175,2005-07-01,series-a,a,1250000.0,0.0,0.0,1,1,1
2733,11329,p:82875,MBA,Business,Virginia Tech,2010-01-01,82875,24322,24322,c:82875,2011-07-21,venture,unattributed,1052043.0,0.0,0.0,2,0,1
2734,11329,p:82875,MBA,Business,Virginia Tech,2010-01-01,82875,35498,35498,c:82875,2013-02-11,venture,unattributed,3137903.0,0.0,0.0,1,1,0
2735,11339,p:82947,BS,Strategic Management & Innovation,German University in Cairo,2010-01-01,82947,38003,38003,c:82947,2011-08-01,angel,seed,0.0,0.0,0.0,1,1,1
2736,11340,p:82953,BS,Business Administration,UW-River Falls,1996-01-01,82953,24337,24337,c:82953,2008-09-15,angel,seed,350000.0,0.0,0.0,0,0,1
2737,11340,p:82953,BS,Business Administration,UW-River Falls,1996-01-01,82953,24338,24338,c:82953,2010-10-01,angel,angel,500000.0,0.0,0.0,0,1,0
2738,11380,p:2859,BA,,Georgetown University,1997-01-01,2859,5227,5227,c:2859,2005-01-01,angel,seed,0.0,0.0,0.0,3,1,1
2739,11387,p:83227,MCA,Computers,Osmania Univesity,2007-01-01,83227,24392,24392,c:83227,2011-07-20,angel,seed,25000.0,0.0,0.0,1,1,1
2740,11388,p:83228,BTECH,,Utkal University,2002-01-01,83228,24393,24393,c:83228,2011-03-07,angel,seed,65000.0,0.0,0.0,1,1,1
2741,11393,p:83243,BS,BSc-IT,Mumbai University,2010-01-01,83243,24396,24396,c:83243,2009-05-25,angel,seed,5000.0,0.0,0.0,0,1,1
2742,11394,p:83247,MS,Computer and Systems Engineering,IST -Portugal,1992-01-01,83247,24397,24397,c:83247,2011-02-01,angel,angel,125000.0,0.0,0.0,1,1,1
2743,11395,p:83247,Post-Grad,Advanced Management,UCP,2003-01-01,83247,24397,24397,c:83247,2011-02-01,angel,angel,125000.0,0.0,0.0,1,1,1
2744,11396,p:83247,Post-Grad,Entrepreneurship and Innovation Management,UCP,2005-01-01,83247,24397,24397,c:83247,2011-02-01,angel,angel,125000.0,0.0,0.0,1,1,1
2745,11401,p:83304,BBA,Management,University of Toronto,2010-01-01,83304,24412,24412,c:83304,2011-07-26,series-a,a,0.0,0.0,0.0,1,0,1
2746,11401,p:83304,BBA,Management,University of Toronto,2010-01-01,83304,29286,29286,c:83304,2012-02-14,venture,unattributed,1140575.0,0.0,0.0,1,1,0
2747,11405,p:83191,BS,"Mathematics, Computer Science",Harvey Mudd College,2008-01-01,83191,33319,33319,c:83191,2011-12-23,angel,angel,120000.0,0.0,0.0,2,0,1
2748,11405,p:83191,BS,"Mathematics, Computer Science",Harvey Mudd College,2008-01-01,83191,49013,49013,c:83191,2013-09-17,series-a,seed,1630000.0,0.0,0.0,4,1,0
2749,11410,p:83173,BA,Linguistics w/ Thesis in Computational Linguistics,"University of California, Berkeley",2007-01-01,83173,24381,24381,c:83173,2011-01-01,angel,seed,100000.0,0.0,0.0,1,1,1
2750,11434,p:72487,BA,"Psychology, Sociology","The Academic College of Tel-Aviv, Yaffo",2000-01-01,72487,23041,23041,c:72487,2011-03-17,angel,seed,70020.0,0.0,0.0,1,1,1
2751,11468,p:83738,BA,Computer Science,The College of Wooster,1997-01-01,83738,39435,39435,c:83738,2009-02-01,venture,unattributed,0.0,0.0,0.0,1,1,1
2752,11475,p:25480,BS,Economics,The Wharton School of the University of Pennsylvania,1998-01-01,25480,6878,6878,c:25480,2008-08-05,venture,unattributed,16000000.0,0.0,0.0,1,1,1
2753,11486,p:80735,BS,Computer Science and Electrical Engineering,Massachusetts Institute of Technology (MIT),2005-01-01,80735,23901,23901,c:80735,2011-06-01,angel,angel,0.0,0.0,0.0,0,0,1
2754,11486,p:80735,BS,Computer Science and Electrical Engineering,Massachusetts Institute of Technology (MIT),2005-01-01,80735,37640,37640,c:80735,2013-05-09,series-a,a,1500000.0,0.0,0.0,1,1,0
2755,11500,p:84068,MBA,Finance / Entrepreneurship,Anderson School,1994-01-01,84068,24567,24567,c:84068,2011-06-01,series-a,a,8000000.0,0.0,0.0,2,0,1
2756,11500,p:84068,MBA,Finance / Entrepreneurship,Anderson School,1994-01-01,84068,32507,32507,c:84068,2012-07-30,series-b,b,2000000.0,0.0,0.0,1,0,0
2757,11500,p:84068,MBA,Finance / Entrepreneurship,Anderson School,1994-01-01,84068,34360,34360,c:84068,2012-12-14,venture,unattributed,3000000.0,0.0,0.0,0,1,0
2758,11529,p:52540,BSc(dropped out of university  f,Botany,Maulamyine University,1993-01-01,52540,17237,17237,c:52540,2010-02-07,venture,unattributed,550000.0,0.0,0.0,2,1,1
2759,11573,p:16066,BS,Finance,Boston College,2003-01-01,16066,4335,4335,c:16066,2008-03-18,series-c+,c,3500000.0,0.0,0.0,1,1,0
2760,11573,p:16066,BS,Finance,Boston College,2003-01-01,16066,12739,12739,c:16066,2007-04-20,series-b,b,8500000.0,0.0,0.0,3,0,1
2761,11580,p:83184,MBA,,Harvard Business School,2012-01-01,83184,24383,24383,c:83184,2009-06-05,angel,seed,20962.0,0.0,0.0,1,0,1
2762,11580,p:83184,MBA,,Harvard Business School,2012-01-01,83184,24384,24384,c:83184,2011-04-01,angel,angel,200525.0,0.0,0.0,1,0,0
2763,11580,p:83184,MBA,,Harvard Business School,2012-01-01,83184,28649,28649,c:83184,2012-03-08,venture,unattributed,789483.0,0.0,3157932.0,2,0,0
2764,11580,p:83184,MBA,,Harvard Business School,2012-01-01,83184,48457,48457,c:83184,2013-09-09,venture,unattributed,3030503.0,0.0,0.0,0,1,0
2765,11584,p:84518,BA,Economics,Dartmouth College,1983-01-01,84518,24664,24664,c:84518,2012-03-01,angel,seed,175000.0,0.0,0.0,3,1,1
2766,11591,p:84562,MBA,MBA,Massachusetts Institute of Technology (MIT),2008-01-01,84562,24668,24668,c:84562,2011-08-08,venture,unattributed,81838.0,0.0,0.0,1,1,1
2767,11592,p:84562,Bsc. Business Administration and,Business,Copenhagen Business School,2005-01-01,84562,24668,24668,c:84562,2011-08-08,venture,unattributed,81838.0,0.0,0.0,1,1,1
2768,11625,p:84762,BA,Communications,Northwestern University,1994-01-01,84762,24711,24711,c:84762,2011-02-28,angel,seed,250000.0,0.0,0.0,1,1,1
2769,11626,p:84762,MS,Interactive Art,JFK University,2005-01-01,84762,24711,24711,c:84762,2011-02-28,angel,seed,250000.0,0.0,0.0,1,1,1
2770,11649,p:84886,BA,Philosophy & Linguistics,University of Utah,2010-01-01,84886,24909,24909,c:84886,2011-08-01,angel,seed,7208.0,0.0,0.0,1,1,1
2771,11665,p:84975,BS,Computer Science & Engineering,Philadelphia University,2001-01-01,84975,24775,24775,c:84975,2011-08-02,series-a,a,3000000.0,0.0,0.0,3,0,1
2772,11665,p:84975,BS,Computer Science & Engineering,Philadelphia University,2001-01-01,84975,30537,30537,c:84975,2012-06-10,series-b,b,10500000.0,0.0,0.0,4,1,0
2773,11698,p:85140,JD,Law,Georgetown University School of Law,2006-01-01,85140,24809,24809,c:85140,2011-01-30,series-a,a,3500000.0,0.0,0.0,0,1,1
2774,11699,p:85140,MA,,University of Nebraska,2001-01-01,85140,24809,24809,c:85140,2011-01-30,series-a,a,3500000.0,0.0,0.0,0,1,1
2775,11700,p:85140,BA,,Drake University,1999-01-01,85140,24809,24809,c:85140,2011-01-30,series-a,a,3500000.0,0.0,0.0,0,1,1
2776,11721,p:85241,BS,Industrial Engineering,Politecnico di Milano,2006-01-01,85241,52800,52800,c:85241,2011-08-02,angel,seed,0.0,0.0,0.0,1,1,1
2777,11722,p:85241,MS,Economic and Management Engineering,Politecnico di Milano,2008-01-01,85241,52800,52800,c:85241,2011-08-02,angel,seed,0.0,0.0,0.0,1,1,1
2778,11726,p:36741,MBA,Business Adminstration,USC,1990-01-01,36741,9865,9865,c:36741,2009-12-01,series-c+,c,4700000.0,0.0,0.0,4,0,1
2779,11726,p:36741,MBA,Business Adminstration,USC,1990-01-01,36741,28673,28673,c:36741,2012-03-07,venture,unattributed,1500000.0,0.0,0.0,3,0,0
2780,11726,p:36741,MBA,Business Adminstration,USC,1990-01-01,36741,29332,29332,c:36741,2012-04-16,series-b,b,1900000.0,0.0,0.0,2,1,0
2781,11732,p:44222,BE,Electrical Engineering,Princeton University,1993-01-01,44222,13241,13241,c:44222,2007-11-23,venture,unattributed,1418703.0,0.0,0.0,1,0,1
2782,11732,p:44222,BE,Electrical Engineering,Princeton University,1993-01-01,44222,23082,23082,c:44222,2011-01-31,venture,unattributed,5566500.0,0.0,0.0,0,1,0
2783,11733,p:44222,MBA,,Harvard Business School,1997-01-01,44222,13241,13241,c:44222,2007-11-23,venture,unattributed,1418703.0,0.0,0.0,1,0,1
2784,11733,p:44222,MBA,,Harvard Business School,1997-01-01,44222,23082,23082,c:44222,2011-01-31,venture,unattributed,5566500.0,0.0,0.0,0,1,0
2785,11734,p:44222,B.Cert.,Public Policy,Princeton University,1993-01-01,44222,13241,13241,c:44222,2007-11-23,venture,unattributed,1418703.0,0.0,0.0,1,0,1
2786,11734,p:44222,B.Cert.,Public Policy,Princeton University,1993-01-01,44222,23082,23082,c:44222,2011-01-31,venture,unattributed,5566500.0,0.0,0.0,0,1,0
2787,11790,p:85514,BS,Graphic Design,Uni. Portsmouth,2009-01-01,85514,24883,24883,c:85514,2011-08-18,venture,unattributed,1700000.0,0.0,0.0,0,1,1
2788,11807,p:11332,Masters of Arts,Economics,Queen's University,1988-01-01,11332,3477,3477,c:11332,2005-02-01,venture,unattributed,225000.0,0.0,0.0,0,1,1
2789,11808,p:11332,BA - Honors,Economics,University of Victoria,1987-01-01,11332,3477,3477,c:11332,2005-02-01,venture,unattributed,225000.0,0.0,0.0,0,1,1
2790,11823,p:303,MS,MSIE,Stanford University,1982-01-01,303,255,255,c:303,2005-12-01,series-a,a,1750000.0,0.0,0.0,2,1,1
2791,11835,p:85778,BS,Computer Engineering,Saurastra University,2006-01-01,85778,55828,55828,c:85778,2012-07-01,angel,seed,18885.0,0.0,0.0,1,1,1
2792,11846,p:74017,BS,Maths,Southampton University,1981-01-01,74017,23093,23093,c:74017,2011-05-01,series-a,a,3000000.0,0.0,0.0,5,0,1
2793,11846,p:74017,BS,Maths,Southampton University,1981-01-01,74017,34313,34313,c:74017,2012-10-01,series-b,b,5000000.0,0.0,0.0,5,1,0
2794,11852,p:85953,BA,"Mass Communications, Concentration in Public Relations",University of South Florida,2008-01-01,85953,24979,24979,c:85953,2011-08-24,venture,unattributed,0.0,0.0,0.0,1,1,1
2795,11869,p:80221,BA,Communications & Media Studies,St. Mary's College of California,2008-01-01,80221,23810,23810,c:80221,2012-02-09,angel,angel,0.0,0.0,0.0,0,1,1
2796,11886,p:86137,BUP,Urban Planning and Computer Science,University of Illinois,1969-01-01,86137,36410,36410,c:86137,2011-11-02,angel,seed,0.0,0.0,0.0,1,0,1
2797,11890,p:62543,BA Business studies/Marketing (H,,University of Greenwich,2005-01-01,62543,46186,46186,c:62543,2013-08-21,series-a,seed,2300000.0,0.0,0.0,6,1,1
2798,11894,p:85617,BS,Political Science,"University of Tennessee, Knoxville",2007-01-01,85617,24910,24910,c:85617,2011-02-01,angel,angel,185312.0,0.0,0.0,2,0,1
2799,11894,p:85617,BS,Political Science,"University of Tennessee, Knoxville",2007-01-01,85617,26513,26513,c:85617,2011-11-11,angel,angel,47794.0,0.0,0.0,0,0,0
